student_id,teacher_id,hifz,muragaa,hijri_date,notes
4,1,0.0,0.0,28/07/1446,
4,1,1.0,0.0,29/07/1446,
4,1,1.0,0.0,31/07/1446,
12,1,4.5,92.0,01/07/1446,
12,1,0.0,0.0,02/07/1446,
12,1,1.0,0.0,03/07/1446,
12,1,0.0,0.0,05/07/1446,
12,1,0.0,16.0,06/07/1446,
12,1,0.0,26.0,07/07/1446,
12,1,0.0,5.0,09/07/1446,
12,1,0.0,0.0,10/07/1446,
12,1,0.5,0.0,14/07/1446,
12,1,0.5,0.0,16/07/1446,
12,1,0.0,0.0,17/07/1446,
12,1,0.0,0.0,19/07/1446,
12,1,0.0,11.0,20/07/1446,
12,1,0.0,5.0,22/07/1446,
12,1,0.0,12.0,23/07/1446,
12,1,0.0,14.0,24/07/1446,
12,1,0.0,0.0,26/07/1446,
12,1,0.0,3.0,27/07/1446,
12,1,1.0,0.0,29/07/1446,
12,1,0.5,0.0,30/07/1446,
12,1,1.0,0.0,31/07/1446,
49,1,0.0,8.0,01/07/1446,
49,1,0.0,0.0,09/07/1446,
49,1,0.0,8.0,11/07/1446,
49,1,0.0,0.0,17/07/1446,
49,1,0.0,0.0,18/07/1446,
49,1,0.0,0.0,21/07/1446,
49,1,0.0,0.0,22/07/1446,
49,1,0.0,0.0,31/07/1446,
22,1,0.0,9.0,01/07/1446,
22,1,0.0,1.0,07/07/1446,
22,1,0.0,1.0,08/07/1446,
22,1,0.0,1.0,09/07/1446,
22,1,0.0,0.0,10/07/1446,
22,1,0.0,1.0,11/07/1446,
22,1,0.0,1.0,12/07/1446,
22,1,0.0,1.0,14/07/1446,
22,1,0.0,1.0,15/07/1446,
22,1,0.0,0.0,25/07/1446,
22,1,0.0,0.0,26/07/1446,
22,1,0.0,1.0,27/07/1446,
22,1,0.0,1.0,28/07/1446,
22,1,0.0,0.0,29/07/1446,
31,1,0.0,0.0,01/07/1446,
51,1,5.0,51.0,01/07/1446,
51,1,0.0,0.0,02/07/1446,
51,1,0.0,10.0,04/07/1446,
51,1,0.0,5.0,06/07/1446,
51,1,0.0,0.0,07/07/1446,
51,1,0.0,6.0,08/07/1446,
51,1,0.0,0.0,10/07/1446,
51,1,1.0,0.0,16/07/1446,
51,1,1.0,0.0,17/07/1446,
51,1,0.0,0.0,18/07/1446,
51,1,0.0,0.0,19/07/1446,
51,1,0.0,0.0,21/07/1446,
51,1,0.0,11.0,23/07/1446,
51,1,0.0,11.0,24/07/1446,
51,1,0.0,0.0,25/07/1446,
51,1,0.0,8.0,27/07/1446,
51,1,1.0,0.0,29/07/1446,
51,1,1.0,0.0,30/07/1446,
51,1,1.0,0.0,31/07/1446,
52,1,4.5,40.0,01/07/1446,
52,1,0.0,0.0,02/07/1446,
52,1,1.0,0.0,03/07/1446,
52,1,1.0,0.0,04/07/1446,
52,1,0.0,0.0,05/07/1446,
52,1,0.0,5.0,06/07/1446,
52,1,0.0,5.0,07/07/1446,
52,1,0.0,2.0,08/07/1446,
52,1,0.0,0.0,10/07/1446,
52,1,0.0,10.0,11/07/1446,
52,1,0.0,0.0,12/07/1446,
52,1,0.0,1.0,13/07/1446,
52,1,0.5,0.0,14/07/1446,
52,1,0.0,4.0,15/07/1446,
52,1,1.0,0.0,16/07/1446,
52,1,1.0,0.0,17/07/1446,
52,1,0.0,0.0,18/07/1446,
52,1,0.0,0.0,19/07/1446,
52,1,0.0,3.0,20/07/1446,
52,1,0.0,0.0,21/07/1446,
52,1,0.0,5.0,22/07/1446,
52,1,0.0,5.0,23/07/1446,
52,1,0.0,0.0,28/07/1446,
24,2,15.5,45.0,01/07/1446,
24,2,0.0,0.0,02/07/1446,
24,2,2.0,0.0,03/07/1446,
24,2,0.0,6.0,04/07/1446,
24,2,0.0,0.0,05/07/1446,
24,2,2.0,5.0,06/07/1446,
24,2,0.5,0.0,07/07/1446,
24,2,2.0,5.0,08/07/1446,
24,2,2.0,10.0,09/07/1446,
24,2,1.0,5.0,10/07/1446,
24,2,0.0,0.0,11/07/1446,
24,2,0.0,0.0,12/07/1446,
24,2,2.0,0.0,13/07/1446,
24,2,2.0,0.0,14/07/1446,
24,2,1.0,0.0,15/07/1446,
24,2,1.0,0.0,16/07/1446,
24,2,0.0,0.0,18/07/1446,
24,2,0.0,0.0,19/07/1446,
24,2,0.0,6.0,20/07/1446,
24,2,0.0,0.0,21/07/1446,
24,2,0.0,4.0,22/07/1446,
24,2,0.0,4.0,23/07/1446,
24,2,0.0,0.0,24/07/1446,
24,2,0.0,0.0,25/07/1446,
24,2,0.0,0.0,26/07/1446,
53,2,3.5,85.0,01/07/1446,
53,2,0.0,0.0,02/07/1446,
53,2,0.0,6.0,03/07/1446,
53,2,1.0,0.0,04/07/1446,
53,2,0.0,0.0,05/07/1446,
53,2,0.0,1.0,06/07/1446,
53,2,0.5,2.0,07/07/1446,
53,2,0.5,0.0,08/07/1446,
53,2,0.5,0.0,09/07/1446,
53,2,0.0,0.0,10/07/1446,
53,2,0.0,0.0,11/07/1446,
53,2,0.0,0.0,12/07/1446,
53,2,0.0,20.0,13/07/1446,
53,2,0.0,20.0,14/07/1446,
53,2,0.0,20.0,15/07/1446,
53,2,0.0,1.0,16/07/1446,
53,2,1.0,0.0,17/07/1446,
53,2,0.0,0.0,18/07/1446,
53,2,0.0,0.0,19/07/1446,
53,2,0.0,2.0,20/07/1446,
53,2,0.0,0.0,21/07/1446,
53,2,0.0,4.0,22/07/1446,
53,2,0.0,4.0,23/07/1446,
53,2,0.0,0.0,24/07/1446,
53,2,0.0,5.0,25/07/1446,
53,2,0.0,0.0,26/07/1446,
40,2,5.5,224.0,01/07/1446,
40,2,0.0,0.0,02/07/1446,
40,2,0.5,6.0,03/07/1446,
40,2,0.0,6.0,04/07/1446,
40,2,0.0,0.0,05/07/1446,
40,2,0.5,20.0,06/07/1446,
40,2,0.5,0.0,07/07/1446,
40,2,0.5,0.0,08/07/1446,
40,2,0.5,0.0,09/07/1446,
40,2,0.0,0.0,10/07/1446,
40,2,0.0,0.0,11/07/1446,
40,2,0.0,0.0,12/07/1446,
40,2,0.5,20.0,13/07/1446,
40,2,0.0,20.0,14/07/1446,
40,2,0.0,10.0,15/07/1446,
40,2,1.0,0.0,16/07/1446,
40,2,0.0,30.0,17/07/1446,
40,2,0.0,0.0,18/07/1446,
40,2,0.0,0.0,19/07/1446,
40,2,0.0,4.0,20/07/1446,
40,2,0.0,0.0,21/07/1446,
40,2,0.0,6.0,22/07/1446,
40,2,0.0,10.0,23/07/1446,
40,2,0.0,0.0,24/07/1446,
40,2,0.0,10.0,25/07/1446,
40,2,0.0,0.0,26/07/1446,
40,2,0.0,32.0,27/07/1446,
40,2,0.0,45.0,28/07/1446,
40,2,1.0,0.0,29/07/1446,
40,2,0.5,5.0,30/07/1446,
40,2,0.0,0.0,31/07/1446,
29,2,2.0,110.0,01/07/1446,
29,2,0.0,0.0,02/07/1446,
29,2,0.0,2.0,03/07/1446,
29,2,0.5,0.0,04/07/1446,
29,2,0.0,0.0,05/07/1446,
29,2,0.5,4.0,06/07/1446,
29,2,0.0,4.0,07/07/1446,
29,2,0.5,0.0,08/07/1446,
29,2,0.5,0.0,09/07/1446,
29,2,0.0,0.0,10/07/1446,
29,2,0.0,0.0,11/07/1446,
29,2,0.0,0.0,12/07/1446,
29,2,0.0,6.0,13/07/1446,
29,2,0.0,10.0,14/07/1446,
29,2,0.0,6.0,15/07/1446,
29,2,0.0,4.0,16/07/1446,
29,2,0.0,20.0,17/07/1446,
29,2,0.0,0.0,18/07/1446,
29,2,0.0,0.0,19/07/1446,
29,2,0.0,20.0,20/07/1446,
29,2,0.0,0.0,21/07/1446,
29,2,0.0,4.0,22/07/1446,
29,2,0.0,5.0,23/07/1446,
29,2,0.0,0.0,24/07/1446,
29,2,0.0,5.0,25/07/1446,
29,2,0.0,0.0,26/07/1446,
29,2,0.0,3.0,27/07/1446,
29,2,0.0,5.0,28/07/1446,
29,2,0.0,5.0,29/07/1446,
29,2,0.0,7.0,30/07/1446,
29,2,0.0,0.0,31/07/1446,
13,2,5.5,215.0,01/07/1446,
13,2,0.0,0.0,02/07/1446,
13,2,0.0,30.0,03/07/1446,
13,2,0.5,0.0,04/07/1446,
13,2,0.0,0.0,05/07/1446,
13,2,0.5,0.0,06/07/1446,
13,2,0.5,0.0,07/07/1446,
13,2,0.5,0.0,08/07/1446,
13,2,0.5,20.0,09/07/1446,
13,2,0.0,0.0,10/07/1446,
13,2,0.0,0.0,11/07/1446,
13,2,0.0,0.0,12/07/1446,
13,2,0.0,20.0,13/07/1446,
13,2,0.0,20.0,14/07/1446,
13,2,0.0,20.0,15/07/1446,
13,2,0.0,20.0,16/07/1446,
13,2,0.0,10.0,17/07/1446,
13,2,0.0,0.0,18/07/1446,
13,2,0.0,0.0,19/07/1446,
13,2,0.5,2.0,20/07/1446,
13,2,0.0,0.0,21/07/1446,
13,2,0.5,0.0,22/07/1446,
13,2,0.0,8.0,23/07/1446,
13,2,0.0,0.0,24/07/1446,
13,2,0.0,10.0,25/07/1446,
13,2,0.0,0.0,26/07/1446,
13,2,0.0,30.0,27/07/1446,
13,2,0.0,24.0,28/07/1446,
13,2,1.0,0.0,29/07/1446,
13,2,1.0,1.0,30/07/1446,
13,2,0.0,0.0,31/07/1446,
32,2,2.5,39.0,01/07/1446,
32,2,0.0,0.0,02/07/1446,
32,2,0.5,0.0,03/07/1446,
32,2,0.5,1.0,04/07/1446,
32,2,0.0,0.0,05/07/1446,
32,2,0.0,0.0,06/07/1446,
32,2,0.0,4.0,07/07/1446,
32,2,0.5,0.0,08/07/1446,
32,2,1.0,0.0,09/07/1446,
32,2,0.0,0.0,10/07/1446,
32,2,0.0,0.0,11/07/1446,
32,2,0.0,0.0,12/07/1446,
32,2,0.0,0.0,13/07/1446,
32,2,0.0,1.0,16/07/1446,
32,2,0.0,2.0,17/07/1446,
32,2,0.0,0.0,18/07/1446,
32,2,0.0,0.0,19/07/1446,
32,2,0.0,4.0,20/07/1446,
32,2,0.0,0.0,21/07/1446,
32,2,0.0,4.0,22/07/1446,
32,2,0.0,4.0,23/07/1446,
32,2,0.0,0.0,24/07/1446,
32,2,0.0,0.0,26/07/1446,
32,2,0.0,0.0,27/07/1446,
32,2,0.0,5.0,28/07/1446,
32,2,0.0,2.0,29/07/1446,
32,2,0.0,12.0,30/07/1446,
32,2,0.0,0.0,31/07/1446,
50,2,2.0,60.0,01/07/1446,
50,2,0.0,0.0,02/07/1446,
50,2,0.5,0.0,03/07/1446,
50,2,0.0,3.0,04/07/1446,
50,2,0.0,0.0,05/07/1446,
50,2,0.5,3.0,06/07/1446,
50,2,0.0,4.0,07/07/1446,
50,2,0.5,0.0,08/07/1446,
50,2,0.5,0.0,09/07/1446,
50,2,0.0,0.0,10/07/1446,
50,2,0.0,0.0,11/07/1446,
50,2,0.0,0.0,12/07/1446,
50,2,0.0,4.0,13/07/1446,
50,2,0.0,8.0,14/07/1446,
50,2,0.0,10.0,15/07/1446,
50,2,0.0,0.0,19/07/1446,
50,2,0.0,5.0,20/07/1446,
50,2,0.0,0.0,21/07/1446,
50,2,0.0,4.0,22/07/1446,
50,2,0.0,4.0,23/07/1446,
50,2,0.0,0.0,24/07/1446,
50,2,0.0,0.0,26/07/1446,
50,2,0.0,5.0,27/07/1446,
50,2,0.0,2.0,29/07/1446,
50,2,0.0,8.0,30/07/1446,
50,2,0.0,0.0,31/07/1446,
2,2,3.0,36.0,01/07/1446,
2,2,0.0,0.0,02/07/1446,
2,2,0.0,0.0,03/07/1446,
2,2,0.5,0.0,04/07/1446,
2,2,0.0,0.0,05/07/1446,
2,2,0.5,0.0,06/07/1446,
2,2,0.5,0.0,07/07/1446,
2,2,0.0,2.0,08/07/1446,
2,2,0.5,0.0,09/07/1446,
2,2,0.0,0.0,10/07/1446,
2,2,0.0,0.0,11/07/1446,
2,2,0.0,0.0,12/07/1446,
2,2,0.5,0.0,14/07/1446,
2,2,0.0,6.0,15/07/1446,
2,2,0.0,10.0,16/07/1446,
2,2,0.5,0.0,17/07/1446,
2,2,0.0,0.0,19/07/1446,
2,2,0.0,10.0,20/07/1446,
2,2,0.0,0.0,21/07/1446,
2,2,0.0,0.0,23/07/1446,
2,2,0.0,0.0,24/07/1446,
2,2,0.0,0.0,25/07/1446,
2,2,0.0,8.0,28/07/1446,
56,2,2.0,96.0,01/07/1446,
56,2,0.0,0.0,02/07/1446,
56,2,0.0,16.0,03/07/1446,
56,2,0.0,10.0,04/07/1446,
56,2,0.0,0.0,05/07/1446,
56,2,0.0,23.0,06/07/1446,
56,2,1.0,0.0,07/07/1446,
56,2,0.5,0.0,08/07/1446,
56,2,0.5,0.0,09/07/1446,
56,2,0.0,0.0,10/07/1446,
56,2,0.0,0.0,11/07/1446,
56,2,0.0,0.0,12/07/1446,
56,2,0.0,0.0,13/07/1446,
56,2,0.0,6.0,14/07/1446,
56,2,0.0,9.0,15/07/1446,
56,2,0.0,0.0,19/07/1446,
56,2,0.0,8.0,20/07/1446,
56,2,0.0,0.0,21/07/1446,
56,2,0.0,3.0,22/07/1446,
56,2,0.0,4.0,23/07/1446,
56,2,0.0,0.0,24/07/1446,
56,2,0.0,0.0,25/07/1446,
56,2,0.0,0.0,26/07/1446,
56,2,0.0,5.0,27/07/1446,
56,2,0.0,5.0,28/07/1446,
56,2,0.0,5.0,29/07/1446,
56,2,0.0,2.0,30/07/1446,
56,2,0.0,0.0,31/07/1446,
55,2,2.0,23.0,01/07/1446,
55,2,0.5,0.0,04/07/1446,
55,2,0.0,0.0,05/07/1446,
55,2,0.5,2.0,06/07/1446,
55,2,0.5,0.0,07/07/1446,
55,2,0.5,0.0,08/07/1446,
55,2,0.0,1.0,09/07/1446,
55,2,0.0,0.0,10/07/1446,
55,2,0.0,0.0,12/07/1446,
55,2,0.0,6.0,13/07/1446,
55,2,0.0,2.0,14/07/1446,
55,2,0.0,9.0,15/07/1446,
55,2,0.0,1.0,16/07/1446,
55,2,0.0,0.0,19/07/1446,
55,2,0.0,2.0,20/07/1446,
55,2,0.0,0.0,21/07/1446,
35,2,3.0,50.0,01/07/1446,
35,2,0.0,0.0,02/07/1446,
35,2,0.0,10.0,03/07/1446,
35,2,0.0,10.0,04/07/1446,
35,2,0.0,0.0,05/07/1446,
35,2,0.5,0.0,06/07/1446,
35,2,0.5,0.0,07/07/1446,
35,2,0.5,3.0,08/07/1446,
35,2,0.5,0.0,09/07/1446,
35,2,0.0,0.0,10/07/1446,
35,2,0.0,0.0,11/07/1446,
35,2,0.5,0.0,13/07/1446,
35,2,0.0,0.0,14/07/1446,
35,2,0.0,3.0,15/07/1446,
35,2,0.0,5.0,16/07/1446,
35,2,0.0,0.0,17/07/1446,
35,2,0.0,0.0,18/07/1446,
35,2,0.0,0.0,19/07/1446,
35,2,0.0,2.0,20/07/1446,
35,2,0.0,0.0,21/07/1446,
35,2,0.5,0.0,22/07/1446,
35,2,0.0,0.0,23/07/1446,
35,2,0.0,0.0,24/07/1446,
35,2,0.0,0.0,25/07/1446,
35,2,0.0,2.0,26/07/1446,
35,2,0.0,4.0,27/07/1446,
35,2,0.0,4.0,28/07/1446,
35,2,0.0,5.0,29/07/1446,
35,2,0.0,2.0,30/07/1446,
35,2,0.0,0.0,31/07/1446,
7,2,0.0,29.0,01/07/1446,
7,2,0.0,10.0,03/07/1446,
7,2,0.0,0.0,05/07/1446,
7,2,0.0,4.0,16/07/1446,
7,2,0.0,2.0,17/07/1446,
7,2,0.0,0.0,18/07/1446,
7,2,0.0,0.0,19/07/1446,
7,2,0.0,1.0,20/07/1446,
7,2,0.0,12.0,30/07/1446,
15,2,1.0,34.0,01/07/1446,
15,2,0.0,0.0,02/07/1446,
15,2,0.0,7.0,03/07/1446,
15,2,0.5,0.0,04/07/1446,
15,2,0.0,0.0,05/07/1446,
15,2,0.0,1.0,06/07/1446,
15,2,0.5,0.0,07/07/1446,
15,2,0.0,1.0,09/07/1446,
15,2,0.0,0.0,10/07/1446,
15,2,0.0,0.0,11/07/1446,
15,2,0.0,0.0,12/07/1446,
15,2,0.0,10.0,13/07/1446,
15,2,0.0,0.0,24/07/1446,
15,2,0.0,2.0,25/07/1446,
15,2,0.0,0.0,26/07/1446,
15,2,0.0,10.0,27/07/1446,
15,2,0.0,2.0,28/07/1446,
15,2,0.0,1.0,29/07/1446,
15,2,0.0,0.0,31/07/1446,
46,2,0.0,23.0,01/07/1446,
46,2,0.0,10.0,14/07/1446,
46,2,0.0,5.0,15/07/1446,
46,2,0.0,6.0,16/07/1446,
46,2,0.0,2.0,17/07/1446,
46,2,0.0,0.0,18/07/1446,
46,2,0.0,0.0,19/07/1446,
46,2,0.0,0.0,20/07/1446,
33,2,3.0,72.0,01/07/1446,
33,2,0.0,10.0,04/07/1446,
33,2,0.0,0.0,05/07/1446,
33,2,0.5,0.0,06/07/1446,
33,2,0.0,2.0,07/07/1446,
33,2,1.0,0.0,08/07/1446,
33,2,0.0,0.0,12/07/1446,
33,2,0.0,10.0,13/07/1446,
33,2,0.0,10.0,14/07/1446,
33,2,0.0,10.0,15/07/1446,
33,2,0.0,10.0,16/07/1446,
33,2,0.5,0.0,17/07/1446,
33,2,0.0,0.0,18/07/1446,
33,2,0.0,0.0,19/07/1446,
33,2,1.0,0.0,20/07/1446,
33,2,0.0,0.0,21/07/1446,
33,2,0.0,0.0,22/07/1446,
33,2,0.0,2.0,23/07/1446,
33,2,0.0,0.0,24/07/1446,
33,2,0.0,2.0,25/07/1446,
33,2,0.0,0.0,26/07/1446,
33,2,0.0,8.0,28/07/1446,
33,2,0.0,2.0,29/07/1446,
33,2,0.0,6.0,30/07/1446,
33,2,0.0,0.0,31/07/1446,
1,2,0.0,0.0,01/07/1446,
11,2,0.0,56.0,01/07/1446,
11,2,0.0,0.0,02/07/1446,
11,2,0.0,1.0,04/07/1446,
11,2,0.0,0.0,05/07/1446,
11,2,0.0,1.0,06/07/1446,
11,2,0.0,5.0,07/07/1446,
11,2,0.0,7.0,08/07/1446,
11,2,0.0,3.0,09/07/1446,
11,2,0.0,0.0,10/07/1446,
11,2,0.0,0.0,12/07/1446,
11,2,0.0,5.0,13/07/1446,
11,2,0.0,5.0,14/07/1446,
11,2,0.0,5.0,15/07/1446,
11,2,0.0,2.0,16/07/1446,
11,2,0.0,2.0,17/07/1446,
11,2,0.0,0.0,18/07/1446,
11,2,0.0,0.0,19/07/1446,
11,2,0.0,1.0,20/07/1446,
11,2,0.0,0.0,21/07/1446,
11,2,0.0,0.0,22/07/1446,
11,2,0.0,4.0,23/07/1446,
11,2,0.0,8.0,29/07/1446,
11,2,0.0,7.0,30/07/1446,
11,2,0.0,0.0,31/07/1446,
37,2,1.0,41.0,01/07/1446,
37,2,0.0,0.0,02/07/1446,
37,2,0.0,2.0,03/07/1446,
37,2,0.0,2.0,04/07/1446,
37,2,0.0,0.0,05/07/1446,
37,2,0.0,5.0,06/07/1446,
37,2,0.5,0.0,07/07/1446,
37,2,0.5,0.0,08/07/1446,
37,2,0.0,1.0,09/07/1446,
37,2,0.0,0.0,10/07/1446,
37,2,0.0,0.0,12/07/1446,
37,2,0.0,3.0,13/07/1446,
37,2,0.0,4.0,14/07/1446,
37,2,0.0,8.0,16/07/1446,
37,2,0.0,2.0,17/07/1446,
37,2,0.0,0.0,18/07/1446,
37,2,0.0,0.0,19/07/1446,
37,2,0.0,2.0,20/07/1446,
37,2,0.0,0.0,21/07/1446,
37,2,0.0,2.0,22/07/1446,
37,2,0.0,3.0,23/07/1446,
37,2,0.0,0.0,24/07/1446,
37,2,0.0,0.0,25/07/1446,
37,2,0.0,2.0,27/07/1446,
37,2,0.0,2.0,28/07/1446,
37,2,0.0,1.0,29/07/1446,
37,2,0.0,2.0,30/07/1446,
37,2,0.0,0.0,31/07/1446,
41,2,0.0,0.0,01/07/1446,
47,2,0.0,2.0,01/07/1446,
47,2,0.0,2.0,30/07/1446,
47,2,0.0,0.0,31/07/1446,
39,2,0.0,10.0,01/07/1446,
39,2,0.0,0.0,02/07/1446,
39,2,0.0,0.0,04/07/1446,
39,2,0.0,0.0,05/07/1446,
39,2,0.0,1.0,06/07/1446,
39,2,0.0,2.0,07/07/1446,
39,2,0.0,2.0,08/07/1446,
39,2,0.0,0.0,12/07/1446,
39,2,0.0,0.0,13/07/1446,
39,2,0.0,0.0,14/07/1446,
39,2,0.0,0.0,19/07/1446,
39,2,0.0,3.0,20/07/1446,
39,2,0.0,0.0,21/07/1446,
39,2,0.0,0.0,22/07/1446,
39,2,0.0,0.0,23/07/1446,
39,2,0.0,0.0,26/07/1446,
39,2,0.0,0.0,27/07/1446,
39,2,0.0,0.0,28/07/1446,
39,2,0.0,0.0,29/07/1446,
39,2,0.0,2.0,30/07/1446,
39,2,0.0,0.0,31/07/1446,
44,2,0.0,76.0,01/07/1446,
44,2,0.0,0.0,02/07/1446,
44,2,0.0,0.0,03/07/1446,
44,2,0.0,5.0,04/07/1446,
44,2,0.0,0.0,05/07/1446,
44,2,0.0,2.0,06/07/1446,
44,2,0.0,0.0,07/07/1446,
44,2,0.0,7.0,08/07/1446,
44,2,0.0,3.0,09/07/1446,
44,2,0.0,0.0,10/07/1446,
44,2,0.0,0.0,11/07/1446,
44,2,0.0,0.0,12/07/1446,
44,2,0.0,8.0,13/07/1446,
44,2,0.0,5.0,14/07/1446,
44,2,0.0,8.0,15/07/1446,
44,2,0.0,2.0,16/07/1446,
44,2,0.0,2.0,17/07/1446,
44,2,0.0,0.0,18/07/1446,
44,2,0.0,0.0,19/07/1446,
44,2,0.0,0.0,21/07/1446,
44,2,0.0,12.0,22/07/1446,
44,2,0.0,9.0,23/07/1446,
44,2,0.0,0.0,24/07/1446,
44,2,0.0,5.0,25/07/1446,
44,2,0.0,0.0,26/07/1446,
44,2,0.0,3.0,27/07/1446,
44,2,0.0,2.0,28/07/1446,
44,2,0.0,2.0,29/07/1446,
44,2,0.0,1.0,30/07/1446,
44,2,0.0,0.0,31/07/1446,
6,2,0.0,0.0,01/07/1446,
6,2,0.0,0.0,11/07/1446,
6,2,0.0,0.0,21/07/1446,
6,2,0.0,0.0,25/07/1446,
43,2,0.0,3.0,01/07/1446,
43,2,0.0,0.0,08/07/1446,
43,2,0.0,0.0,25/07/1446,
43,2,0.0,0.0,26/07/1446,
43,2,0.0,1.0,27/07/1446,
43,2,0.0,2.0,28/07/1446,
48,2,1.0,20.0,01/07/1446,
48,2,0.0,0.0,04/07/1446,
48,2,0.0,0.0,05/07/1446,
48,2,0.5,0.0,06/07/1446,
48,2,0.5,0.0,07/07/1446,
48,2,0.0,0.0,09/07/1446,
48,2,0.0,0.0,10/07/1446,
48,2,0.0,0.0,18/07/1446,
48,2,0.0,0.0,19/07/1446,
48,2,0.0,0.0,20/07/1446,
48,2,0.0,0.0,22/07/1446,
48,2,0.0,10.0,23/07/1446,
48,2,0.0,0.0,26/07/1446,
48,2,0.0,3.0,27/07/1446,
48,2,0.0,2.0,29/07/1446,
48,2,0.0,5.0,30/07/1446,
48,2,0.0,0.0,31/07/1446,
38,2,0.0,0.0,01/07/1446,
16,2,5.0,78.0,01/07/1446,
16,2,0.0,0.0,02/07/1446,
16,2,0.0,10.0,03/07/1446,
16,2,0.5,0.0,04/07/1446,
16,2,0.0,0.0,05/07/1446,
16,2,0.5,0.0,06/07/1446,
16,2,0.0,2.0,07/07/1446,
16,2,0.5,0.0,08/07/1446,
16,2,0.5,0.0,09/07/1446,
16,2,0.0,0.0,10/07/1446,
16,2,0.0,0.0,11/07/1446,
16,2,0.0,10.0,13/07/1446,
16,2,0.0,10.0,14/07/1446,
16,2,0.0,10.0,15/07/1446,
16,2,0.0,10.0,16/07/1446,
16,2,0.5,0.0,17/07/1446,
16,2,0.0,0.0,18/07/1446,
16,2,0.0,0.0,19/07/1446,
16,2,1.0,0.0,20/07/1446,
16,2,0.0,0.0,21/07/1446,
16,2,0.0,8.0,22/07/1446,
16,2,0.0,10.0,23/07/1446,
16,2,0.0,0.0,24/07/1446,
16,2,0.0,2.0,25/07/1446,
16,2,0.0,0.0,26/07/1446,
16,2,0.0,0.0,27/07/1446,
16,2,0.5,0.0,28/07/1446,
16,2,0.5,0.0,29/07/1446,
16,2,0.5,6.0,30/07/1446,
16,2,0.0,0.0,31/07/1446,
42,2,0.0,0.0,01/07/1446,
19,2,0.0,0.0,01/07/1446,
54,2,0.5,9.0,01/07/1446,
54,2,0.5,0.0,03/07/1446,
54,2,0.0,1.0,04/07/1446,
54,2,0.0,0.0,05/07/1446,
54,2,0.0,2.0,06/07/1446,
54,2,0.0,0.0,07/07/1446,
54,2,0.0,2.0,13/07/1446,
54,2,0.0,4.0,15/07/1446,
21,2,0.0,9.0,01/07/1446,
21,2,0.0,0.0,02/07/1446,
21,2,0.0,0.0,04/07/1446,
21,2,0.0,0.0,06/07/1446,
21,2,0.0,5.0,07/07/1446,
21,2,0.0,0.0,08/07/1446,
21,2,0.0,0.0,09/07/1446,
21,2,0.0,0.0,10/07/1446,
21,2,0.0,0.0,11/07/1446,
21,2,0.0,4.0,15/07/1446,
21,2,0.0,0.0,19/07/1446,
8,1,2.0,99.0,01/08/1446,
8,1,0.0,26.0,02/08/1446,
8,1,0.0,16.0,03/08/1446,
8,1,0.0,14.0,04/08/1446,
8,1,0.0,8.0,05/08/1446,
8,1,0.0,0.0,06/08/1446,
8,1,1.0,0.0,09/08/1446,
8,1,0.0,0.0,10/08/1446,
8,1,1.0,0.0,11/08/1446,
8,1,0.0,1.0,13/08/1446,
8,1,0.0,4.0,14/08/1446,
8,1,0.0,0.0,18/08/1446,
8,1,0.0,10.0,19/08/1446,
8,1,0.0,0.0,21/08/1446,
8,1,0.0,0.0,22/08/1446,
8,1,0.0,0.0,24/08/1446,
8,1,0.0,0.0,25/08/1446,
8,1,0.0,8.0,26/08/1446,
8,1,0.0,10.0,27/08/1446,
8,1,0.0,2.0,28/08/1446,
8,1,0.0,0.0,29/08/1446,
8,1,0.0,0.0,30/08/1446,
9,1,7.0,149.0,01/08/1446,
9,1,0.0,20.0,03/08/1446,
9,1,0.0,20.0,04/08/1446,
9,1,0.0,40.0,05/08/1446,
9,1,0.0,0.0,06/08/1446,
9,1,0.0,0.0,08/08/1446,
9,1,0.0,4.0,09/08/1446,
9,1,0.0,0.0,10/08/1446,
9,1,0.0,4.0,11/08/1446,
9,1,0.0,7.0,12/08/1446,
9,1,0.0,3.0,13/08/1446,
9,1,0.0,2.0,14/08/1446,
9,1,1.0,5.0,17/08/1446,
9,1,0.0,0.0,18/08/1446,
9,1,1.0,5.0,19/08/1446,
9,1,1.0,7.0,20/08/1446,
9,1,0.0,0.0,21/08/1446,
9,1,0.0,0.0,22/08/1446,
9,1,0.0,3.0,23/08/1446,
9,1,4.0,0.0,24/08/1446,
9,1,0.0,9.0,25/08/1446,
9,1,0.0,9.0,26/08/1446,
9,1,0.0,11.0,27/08/1446,
9,1,0.0,0.0,28/08/1446,
9,1,0.0,0.0,29/08/1446,
9,1,0.0,0.0,30/08/1446,
17,1,12.0,170.0,01/08/1446,
17,1,0.0,28.0,02/08/1446,
17,1,0.0,17.0,03/08/1446,
17,1,0.0,20.0,04/08/1446,
17,1,1.0,24.0,05/08/1446,
17,1,0.0,0.0,06/08/1446,
17,1,0.0,10.0,07/08/1446,
17,1,0.0,0.0,08/08/1446,
17,1,1.0,0.0,09/08/1446,
17,1,0.0,0.0,10/08/1446,
17,1,0.0,5.0,11/08/1446,
17,1,2.0,0.0,12/08/1446,
17,1,2.0,0.0,13/08/1446,
17,1,0.0,8.0,14/08/1446,
17,1,0.0,0.0,16/08/1446,
17,1,0.0,12.0,17/08/1446,
17,1,0.0,11.0,18/08/1446,
17,1,0.0,11.0,19/08/1446,
